0.|Did you actually participate in the GGJ 2020?|2.|8.1|8.2|8.3|9.|10.|1.|3.|4.|5.|6.|7.
2/26/2020 10:04:39|Yes|Curitiba, Brasil|Occasionally|Occasionally|Very Frequently||Mentors/organizers|Male|27|Bachelor’s degree (e.g. BA, BS)|One year|Yes, one game jam|No, I haven't
2/26/2020 10:05:07|Yes|Oviedo,España|Frequently|Frequently|Occasionally|i had questions about programming issues|Other jammers in the same location|Male|22|Some college, no degree|Two years|No, the GGJ 2020 was my first game jam|Yes, as a student
2/26/2020 10:10:31|Yes|Edinburgh, UK|Very Frequently|Occasionally|Rarely||Online sources (websites, online documentation, etc.)|Male|43|Bachelor’s degree (e.g. BA, BS)|More than five years|Two game jams|Previously professionally employed, now indie
2/26/2020 10:12:27|Yes|Turin|Occasionally|Frequently|Rarely||Other jammers in the same location|Male|25|Some college, no degree|More than five years|More than five game jams|Yes, as a hobbyist
2/26/2020 10:21:52|Yes|Montevideo, Uruguay|Very Frequently|Occasionally|Frequently|I got useful advices from organizers/mentors. I shared previous experience about a bug we encounter during the development. Other teams gave important feedback after testing the game in the final hours. |Mentors/organizers|Male|22|Some college, no degree|Two years|No, the GGJ 2020 was my first game jam|Yes, as a hobbyist
2/26/2020 10:26:43|Yes|Lisboa, Portugal|Occasionally|Rarely|Occasionally||Mentors/organizers|Male|25|Some college, no degree|More than five years|Four game jams|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
2/26/2020 10:30:49|Yes|Newcastle-Upon-Tyne, UK|Frequently|Occasionally|Occasionally||Other jammers in the same location|Male|30|Bachelor’s degree (e.g. BA, BS)|More than five years|No, the GGJ 2020 was my first game jam|Yes, as a hobbyist
2/26/2020 10:32:37|Yes|Angoulême, France|Frequently|Frequently|Never|Just chatting about our projects during breaks.|Other jammers in the same location|Male|28|Some college, no degree|One year|Three game jams|Yes, as a student
2/26/2020 10:33:53|Yes|São Paulo, Brazil.|Never|Never|Never|I did not|Online sources (websites, online documentation, etc.)|Male|20|Some college, no degree|Less than one year|No, the GGJ 2020 was my first game jam|Yes, as a student
2/26/2020 10:36:17|Yes|Louisville KY, USA|Never|Frequently|Never|I helped other teams with technical questions about unity. |Other jammers in the same location|Male|29|Bachelor’s degree (e.g. BA, BS)|More than five years|Three game jams|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
2/26/2020 10:44:07|Yes|Calgary, Canada|Frequently|Rarely|Occasionally|One person on our team was in the industry and he typically knew the answer to most of my questions. |Other jammers in the same location|Male|31|Bachelor’s degree (e.g. BA, BS)|Less than one year|Two game jams|Yes, as a hobbyist
2/26/2020 10:45:36|Yes|Moscow Russia|Rarely|Rarely|Rarely|There were conversation in the hall/|People participating in the jam, but in other location|Female|43|Bachelor’s degree (e.g. BA, BS)|One year|No, the GGJ 2020 was my first game jam|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
2/26/2020 10:50:51|Yes|Belo Horizonte, Brazil|Occasionally|Rarely|Frequently||Mentors/organizers|Male|26|Bachelor’s degree (e.g. BA, BS)|Less than one year|No, the GGJ 2020 was my first game jam|Yes, as a student
2/26/2020 10:51:28|Yes|Buenos Aires, Argentina|Frequently|Occasionally|Very Frequently||Other jammers in the same location|Prefer not to say|27|Bachelor’s degree (e.g. BA, BS)|Five years|Yes, one game jam|Yes, as a hobbyist
2/26/2020 10:52:00|Yes|Milan|Never|Frequently|Occasionally||People not participating in the jam|Male|22|High school degree or equivalent (e.g. GED)|I have never been involved with game development before the GGJ 2020|No, the GGJ 2020 was my first game jam|No, I haven't
2/26/2020 10:52:08|Yes|Milan|Never|Frequently|Occasionally||People not participating in the jam|Male|22|High school degree or equivalent (e.g. GED)|I have never been involved with game development before the GGJ 2020|No, the GGJ 2020 was my first game jam|No, I haven't
2/26/2020 10:54:24|Yes|Tema, Ghana|Occasionally|Occasionally|Occasionally|Tools were available.|Mentors/organizers|Male|34|Less than a high school diploma|More than five years|No, the GGJ 2020 was my first game jam|Yes, as a hobbyist
2/26/2020 10:54:54|Yes|Bordeaux, France|Never|Never|Rarely|I asked some questions to some Devs, and answered orher's questions|Other jammers in the same location|Male|19|High school degree or equivalent (e.g. GED)|Two years|Three game jams|Yes, as a hobbyist
2/26/2020 10:56:35|Yes|Punta del Este, Uruguay|Occasionally|Frequently|Frequently|The problems around were about Software and coding mostly. Someone said their problem out loud so if you knew you could help them. In our team we knew a programer from other team and we personally ask him for help. We also had contribution in the game mechanics from the organizer who came to check if we were ok and give us a hand. |Mentors/organizers|Female|22|Bachelor’s degree (e.g. BA, BS)|Four years|No, the GGJ 2020 was my first game jam|Yes, as a student
2/26/2020 10:57:19|Yes|Montevideo, Uruguay|Frequently|Very Frequently|Rarely||Other jammers in the same location|Female|22|Some college, no degree|Five years|Five game jams|Yes,  professionally (employed)
2/26/2020 10:59:01|Yes|Norwich, UK|Never|Never|Never||Online sources (websites, online documentation, etc.)|Male|20|Some college, no degree|Three years|Four game jams|Yes, as a student
2/26/2020 11:02:13|Yes|Catania, Italy|Frequently|Very Frequently|Frequently|I helped as a mentor|Other jammers in the same location|Male|29|Bachelor’s degree (e.g. BA, BS)|Five years|More than five game jams|No, I haven't
2/26/2020 11:11:46|Yes|Bordeaux|Never|Never|Never||Other jammers in the same location|Female|20|High school degree or equivalent (e.g. GED)|Two years|Three game jams|Yes, as a hobbyist
2/26/2020 11:12:46|Yes|Rovaniemi, Finland|Rarely|Occasionally|Frequently|We were brainstorming around with other people and shared some ideas|Mentors/organizers|Female|26|Bachelor’s degree (e.g. BA, BS)|Two years|Yes, one game jam|Yes, as a hobbyist
2/26/2020 11:27:37|Yes|São Paulo, USP site|Rarely|Rarely|Rarely|I expected to collaborate a lot with other groups because I’d heard that sound personnel was rare in game jams. However, the number of sound people at the site matched the number of teams needing/wanting pro sound in their games. Whatever inter-team collaboration there was happened mostly via casual conversation about our games.|My friend wasn’t able to come to the site on day 2, but he was able to record some machine/tool sounds at his workshop at home. Those sounds proved essential in creating the sounds of the game.|Male|24|Bachelor’s degree (e.g. BA, BS)|Two years|Yes, one game jam|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
2/26/2020 11:33:09|Yes|Queretaro, México|Occasionally|Frequently|Rarely|We interact a lot between team, when a team takes a breat they normally go see what the others are up to, we chat between us and share tools, ideas, and advice |Other jammers in the same location|Male|25|Bachelor’s degree (e.g. BA, BS)|Three years|Two game jams|as hobbyst, student and trying to become an indie 
2/26/2020 11:33:30|Yes|Halifax, Canada|Rarely|Rarely|Rarely||Other jammers in the same location|Male|35|Bachelor’s degree (e.g. BA, BS)|Three years|Yes, one game jam|Yes, as a hobbyist
2/26/2020 11:38:31|Yes|Boston, USA|Never|Never|Never|I wish I did seek/provide help but there was no time or structure for it.|People not participating in the jam|Male|25|Master’s degree (e.g. MA, MS, MEd)|Three years|Three game jams|Yes, as a student
2/26/2020 11:43:59|Yes|Warsaw, Poland|Frequently|Frequently|Frequently||Other jammers in the same location|Male|47|Some college, no degree|More than five years|Four game jams|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
2/26/2020 11:49:03|Yes|Curitiba, Brazil|Never|Never|Rarely|The support we got from other teams were, for the most part, talking during the activities to remain awake and happy in the stressfull times. I had some problems with the food in the second day, cause I'm vegetarian and the staff did not manage to help me. But a friend of my own group helped with the breakfest.|Other jammers in the same location|Female|24|Some college, no degree|Three years|Yes, one game jam|as student (my conclusion course project), hobbyist and as a graphic design freelancer (boardgames for school teachers)
2/26/2020 11:53:49|Yes|Salta|Rarely|Very Frequently|Rarely|"At first everyone threw ideas that helped my group refine our own ideas.
I helped new people with his code when they had problems"|Online sources (websites, online documentation, etc.)|Male|28|High school degree or equivalent (e.g. GED)|Two years|Two game jams|Yes, as a hobbyist
2/26/2020 11:59:40|Yes|Curitiba, Brazil|Very Frequently|Very Frequently|Rarely||Other jammers in the same location|Male|26|Bachelor’s degree (e.g. BA, BS)|Five years|Five game jams|Yes,  professionally (employed)
2/26/2020 12:04:04|Yes|Beirut Lebanon |Frequently|Very Frequently|Frequently||Other jammers in the same location|Female|23|Bachelor’s degree (e.g. BA, BS)|Three years|Yes, one game jam|Yes, as a student
2/26/2020 12:04:27|Yes|Angoulême, France|Very Frequently|Occasionally|Never|Some of the visual artists, sound designers and game designers shared and debated ideas, especially during breaks. We also had the opportunity to help with voice acting/mixing for other teams.|Other jammers in the same location|Male|33|Master’s degree (e.g. MA, MS, MEd)|Less than one year|No, the GGJ 2020 was my first game jam|Yes, as a student
2/26/2020 12:04:30|Yes|Moscow|Frequently|Frequently|Rarely||People participating in the jam, but in other location|Male|36|Some college, no degree|More than five years|No, the GGJ 2020 was my first game jam|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
2/26/2020 12:04:58|Yes|Quito, Ecuador|Rarely|Occasionally|Frequently||Mentors/organizers|Male|30|Professional degree (e.g. MD, DDS, DVM)|Two years|No, the GGJ 2020 was my first game jam|Yes, as a hobbyist
2/26/2020 12:16:45|Yes|I attended the 2020 Global Game Jab in Grenoble, 38000 France.|Rarely|Frequently|Never|One of my friend that was just discovering game development had many questions concerning polygon optimisation before exporting meshes for the game we were making.|Other jammers in the same location|Male|24|Bachelor’s degree (e.g. BA, BS)|Five years|Two game jams|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
2/26/2020 12:16:46|Yes|Milan|Occasionally|Occasionally|Rarely||Other jammers in the same location|Male|20|High school degree or equivalent (e.g. GED)|Less than one year|No, the GGJ 2020 was my first game jam|Yes, as a student
2/26/2020 12:16:57|Yes|Solofra, Italy|Never|Never|Occasionally|We asked help to our mentors a few times, just to make sure we weren't doing anything silly on the technical side of things|Other jammers in the same location|Male|26|Master’s degree (e.g. MA, MS, MEd)|Two years|Five game jams|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
2/26/2020 12:19:45|Yes|Montreal, Qc|Occasionally|Occasionally|Never||Other jammers in the same location|Male|23|Bachelor’s degree (e.g. BA, BS)|Four years|More than five game jams|Yes,  professionally (employed)
2/26/2020 12:34:35|Yes|Budapest, Hungary |Frequently|Rarely|Rarely||Other jammers in the same location|Female|22|Bachelor’s degree (e.g. BA, BS)|Less than one year|No, the GGJ 2020 was my first game jam|Yes, as a student
2/26/2020 12:37:05|Yes|Goodland, USA|Rarely|Occasionally|Occasionally|I gave people a creative outlook on how to do something. My team and I did everything on our own. |Other jammers in the same location|Female|19|High school degree or equivalent (e.g. GED)|One year|No, the GGJ 2020 was my first game jam|Yes, as a student
